StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q6_5_TEXT,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10,Q11_1,Q11_2,Q11_3,Q12,Q13,Q14,Q15,Q15_10_TEXT,Q16,Q17,Q18,Q19,Q19_6_TEXT,Q20_1,Q20_2,Q20_3,Q21_1,Q21_2,Q21_3,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q24_1,Q24_2,Q24_3,Q24_4,Q25,Q26,Q27_1,Q28,Q29,Q30,Q30_8_TEXT,Q31,Q32,Q33,Q33_8_TEXT,Q34,Q35,Q36,Q37,Q37_4_TEXT,Q33_8_TEXT - Parent Topics,Q33_8_TEXT - Sentiment Polarity,Q33_8_TEXT - Sentiment Score,Q33_8_TEXT - Sentiment,Q33_8_TEXT - Topic Sentiment Label,Q33_8_TEXT - Topic Sentiment Score,Q33_8_TEXT - Topics
2021-11-03 12:11:00,2021-11-03 12:20:11,IP Address,100,551,True,2021-11-03 12:20:11,R_xlTO8GGKGyl9HmF,anonymous,EN,Computer Science,12/2022,Yes,"Applied Mathematics,Computer Science,Economics",,In high school (including summer after graduation),,5,3,3,3,3,3,3,4,3,5,6,5,2,4,5,5,3,"To inquire about research opportunities,To inquire about advice for my concentration",5,4,2,"CS 51: Introduction to Computer Science II,CS 61: Systems Programming and Machine Organization,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 9x, an undergraduate-level research CS course,CS 13x, an undergraduate-level economics/computation course,CS 15x, an undergraduate-level programming languages course,CS 17x, an undergraduate-level graphics/visualization/user interfaces course,CS 18x, an undergraduate-level artificial intelligence course",Agree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS","I didn't learn about opportunities relating to graduate studies until it was too late,I did not feel as if I had the resources to successfully apply to graduate school,Graduate school doesn't fit into my career path","No, I do not intend to write a senior thesis in the CS department","I cannot think of or decide on a thesis topic,I am unavailable to commit the time to writing a thesis",,3,3,2,6,5,5,5,3,4,4,4,4,5,4,4,4,4,4,6,6,4,5,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,8,"Close friends and family,Fellow students,Professional networks","Close friends and family,Fellow students",Woman,,No,Straight/Heterosexual,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-04 08:28:22,2021-11-04 08:34:25,IP Address,100,362,True,2021-11-04 08:34:26,R_VKd9D5mvc2eTgQN,anonymous,EN,Computer Science,05/2023,Yes,"Linguistics,Women, Gender, and Sexuality, Study of",,In high school (including summer after graduation),,5,5,2,1,5,1,1,1,3,4,4,6,1,1,4,5,1,,1,1,1,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 15x, an undergraduate-level programming languages course,CS 10x, an undergraduate-level miscellaneous course",Disagree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS",I didn't learn about opportunities relating to graduate studies until it was too late,"Yes, I intend to write a senior thesis in the CS department",,,3,1,1,5,5,1,5,1,4,4,4,4,6,6,4,4,4,4,6,6,4,4,Non-academic and non-professional interests,No,10,"Fellow students,The Harvard Office of Career Services","Fellow students,The Harvard Office of Career Services",Woman,,No,Queer,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-04 08:29:48,2021-11-04 08:34:48,IP Address,100,299,True,2021-11-04 08:34:48,R_2RXpYVOYhvo4M3y,anonymous,EN,Computer Science,12/2023,Yes,"Chemistry,Chemistry and Physics,Comparative Literature,Computer Science,English,Government","Residential advising resources, such as house tutors or proctors,Department faculty,Department-specific advising programs",In college,,3,4,2,1,3,5,4,3,6,7,5,7,4,5,7,7,7,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",7,7,4,"CS 50: Introduction to Computer Science I,CS 61: Systems Programming and Machine Organization,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 18x, an undergraduate-level artificial intelligence course,CS 28x, a graduate-level artificial intelligence course",Somewhat agree,Yes,,,"Yes, I have considered and intend to apply (or am currently applying) to graduate studies in CS",,"Yes, I intend to write a senior thesis in the CS department",,,4,4,3,7,6,6,6,1,1,1,1,1,7,7,3,2,1,1,7,7,4,5,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,8,"Close friends and family,Fellow students","Close friends and family,Fellow students,Alumni networks",Woman,,No,Questioning or unsure,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-04 08:28:40,2021-11-04 08:39:28,IP Address,100,647,True,2021-11-04 08:39:28,R_2WMuxlwUKtBvemJ,anonymous,EN,Computer Science,05/2023,Yes,"Applied Mathematics,Computer Science,Electrical Engineering,Linguistics,Mathematics,Special Concentration,Statistics",,In high school (including summer after graduation),,4,4,1,1,1,3,2,2,5,2,2,4,2,3,4,4,1,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",3,2,1,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 61: Systems Programming and Machine Organization,CS 124: Data Structures and Algorithms,CS 18x, an undergraduate-level artificial intelligence course,CS 28x, a graduate-level artificial intelligence course",Disagree,Yes,,,"Yes, I have considered and intend to apply (or am currently applying) to graduate studies in CS",,"Yes, I intend to write a senior thesis in the CS department",,,2,2,1,2,2,2,5,1,2,1,1,1,5,2,2,1,1,1,5,4,2,5,Non-academic and non-professional interests,Yes,4,,,Woman,,No,Queer,"Asian,White",,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-04 08:38:34,2021-11-04 08:47:02,IP Address,100,507,True,2021-11-04 08:47:02,R_2WMQhBmlzqztvlD,anonymous,EN,Physics,05/2023,Yes,"Astrophysics,Computer Science,Mathematics,Physics","Department faculty,Department-specific advising programs",In middle school or earlier (including summer after graduation),,,,,,,,,,,,,,6,7,7,5,7,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",7,7,5,"CS 50: Introduction to Computer Science I,CS 124: Data Structures and Algorithms,CS 22x, a graduate-level theoretical computer science course,CS 23x, a graduate-level economics/computation course,CS 24x, a graduate-level networks course",Agree,Yes,,,,,,,,6,5,4,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,7,"Close friends and family,Fellow students","Close friends and family,Fellow students,The Harvard Office of Career Services",Man,,No,Straight/Heterosexual,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-04 08:59:18,2021-11-04 09:06:36,IP Address,100,438,True,2021-11-04 09:06:36,R_blnpaUpMdOzJNst,anonymous,EN,Computer Science,05/2022,Yes,"Applied Mathematics,Computer Science,Mathematics",,In high school (including summer after graduation),,4,1,1,1,1,1,1,5,1,5,6,7,4,5,5,5,5,To inquire about advice for my concentration,3,4,1,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 61: Systems Programming and Machine Organization,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 13x, an undergraduate-level economics/computation course,CS 16x, an undergraduate-level systems course",Somewhat disagree,Undecided,"I am not required to take any additional CS courses to fulfill my concentration/secondary,CS courses are too time-intensive,CS courses are poorly designed or organized",,"Yes, I have considered but do not intend to apply to graduate studies in CS","I didn't learn about opportunities relating to graduate studies until it was too late,I did not feel as if I had the resources to successfully apply to graduate school","No, I do not intend to write a senior thesis in the CS department","I am not interested in computer science research,I cannot think of or decide on a thesis topic,I am unsure of or unable to find a suitable faculty advisor for my thesis",,2,1,1,6,7,5,4,1,1,1,1,1,6,1,1,1,4,1,7,7,3,5,Non-academic and non-professional interests,Yes,8,"Fellow students,The Harvard Office of Career Services","Close friends and family,Fellow students",Woman,,No,Straight/Heterosexual,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-04 09:46:59,2021-11-04 10:02:59,IP Address,100,960,True,2021-11-04 10:03:00,R_1MKTOnOBO5A9h02,anonymous,EN,Computer Science,05/2022,Yes,"Computer Science,Statistics",,In high school (including summer after graduation),,5,5,2,2,2,4,3,1,5,5,5,5,2,4,5,6,3,"For an academic letter of recommendation,To inquire about research opportunities",6,5,4,"CS 20: Discrete Mathematics for Computer Science,CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 61: Systems Programming and Machine Organization,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 9x, an undergraduate-level research CS course,CS 22x, a graduate-level theoretical computer science course,CS 24x, a graduate-level networks course",Agree,Undecided,"I have already taken all of the CS courses I am interested in,CS courses are too time-intensive",,"Yes, I have considered and intend to apply (or am currently applying) to graduate studies in CS",,"Yes, I intend to write a senior thesis in the CS department",,,6,4,4,4,4,5,4,4,4,4,4,4,6,4,4,4,4,4,5,4,4,6,Academic interests,Yes,8,Close friends and family,"Close friends and family,Fellow students,The Harvard Office of Career Services",Woman,,No,Straight/Heterosexual,Asian,,"No, not of Hispanic or Latinx origin",No,No,"Yes, I have been diagnosed with a disability or impairment",,,,,,,,
2021-11-04 10:12:03,2021-11-04 10:26:17,IP Address,100,854,True,2021-11-04 10:26:18,R_1isAPyP8ckScTY5,anonymous,EN,Physics,05/2024,Yes,"Astrophysics,Computer Science,Physics","Department heads,Department faculty",In high school (including summer after graduation),,,,,,,,,,,,,,3,6,6,1,1,"To inquire about research opportunities,To inquire about advice for my concentration",3,1,2,CS 50: Introduction to Computer Science I,Somewhat disagree,Yes,,,,,,,,5,4,2,4,3,2,2,2,1,1,1,1,4,4,4,4,2,4,3,4,4,4,Non-academic and non-professional interests,Yes,8,"Fellow students,Professional networks,Alumni networks",Professional networks,Woman,,No,Straight/Heterosexual,Asian,,"No, not of Hispanic or Latinx origin",No,Yes,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-05 11:35:35,2021-11-05 11:39:26,IP Address,100,231,True,2021-11-05 11:39:27,R_3kG16TXlxzFIRBY,anonymous,EN,Molecular and Cellular Biology,05/2025,No,"Biomedical Engineering,Chemical and Physical Biology,Chemistry,Computer Science,History and Science,Human Evolutionary Biology,Integrative Biology,Molecular and Cellular Biology",,In high school (including summer after graduation),,,,,,,,,,,,,,5,6,7,5,7,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",7,7,7,,,,,,,,,,,7,6,6,7,5,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,Non-academic and non-professional interests,Yes,8,The Harvard Office of Career Services,"Fellow students,The Harvard Office of Career Services",Woman,,No,Straight/Heterosexual,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-07 11:16:23,2021-11-07 11:39:12,IP Address,100,1369,True,2021-11-07 11:39:13,R_3MhWIUshGkgXn8T,anonymous,EN,Computer Science,05/2024,Yes,"Applied Mathematics,Economics,Social Studies",,In high school (including summer after graduation),,4,3,2,1,1,3,1,1,1,6,6,7,2,6,7,4,4,"For an academic letter of recommendation,To inquire about advice for my concentration",4,4,4,"CS 20: Discrete Mathematics for Computer Science,CS 50: Introduction to Computer Science I",Somewhat agree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS",Graduate school doesn't fit into my career path,"No, I do not intend to write a senior thesis in the CS department","I cannot think of or decide on a thesis topic,I am unsure of or unable to find a suitable faculty advisor for my thesis,I am unaware of the processes or steps that must be taken in order to write a senior thesis",,4,4,4,5,6,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,Academic interests,Yes,8,"Close friends and family,Fellow students",Close friends and family,Woman,,No,Straight/Heterosexual,"Asian,White",,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-10-25 07:58:19,2021-10-25 08:02:01,IP Address,53,221,False,2021-11-08 07:02:01,R_vPIMr5dcQcPia4N,anonymous,EN,Chemistry,05/2023,Yes,Applied Mathematics,,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,1,5,5,2,7,To inquire about advice for my concentration,3,3,3,"CS 1: Great Ideas in Computer Science,CS 50: Introduction to Computer Science I",Disagree,No,"CS courses are too time-intensive,I do not have any friends or community within the CS department",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25 12:09:05,2021-10-25 12:15:49,IP Address,66,404,False,2021-11-08 11:15:51,R_1pKA7bcPSssWKXb,anonymous,EN,Applied Mathematics,05/2022,Yes,"Applied Mathematics,Mathematics,Mechanical Engineering,Physics","My first-year academic advisor,Residential advising resources, such as house tutors or proctors,Department faculty",In high school (including summer after graduation),,,,,,,,,,,,,,2,3,5,6,7,"To inquire about career opportunities,To inquire about advice for my concentration",7,7,7,"CS 51: Introduction to Computer Science II,CS 124: Data Structures and Algorithms",Somewhat agree,No,I have already taken all of the CS courses I am interested in,,,,,,,7,5,4,4,4,4,1,1,1,1,1,1,5,4,4,4,5,4,6,6,5,7,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25 12:30:00,2021-10-25 14:05:59,IP Address,53,5759,False,2021-11-08 13:06:00,R_1jp929OrzF0QQJu,anonymous,EN,Computer Science,05/2023,Yes,"Applied Mathematics,Computer Science,Government,Statistics","Residential advising resources, such as house tutors or proctors,Department faculty",In high school (including summer after graduation),,6,6,6,3,5,6,5,3,6,6,6,6,5,4,6,7,7,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",6,6,3,"CS 50: Introduction to Computer Science I,CS 61: Systems Programming and Machine Organization,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 9x, an undergraduate-level research CS course,CS 18x, an undergraduate-level artificial intelligence course",Somewhat agree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS",Graduate school doesn't fit into my career path,"Yes, I intend to write a senior thesis in the CS department",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25 17:43:22,2021-10-25 18:05:20,IP Address,24,1318,False,2021-11-08 17:05:23,R_2SBUx9zLZ4XD9AY,anonymous,EN,Computer Science,12/2022,Yes,"Applied Mathematics,Computer Science,Economics",,In high school (including summer after graduation),,6,3,3,3,3,3,3,3,3,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25 18:36:13,2021-10-25 18:37:33,IP Address,18,80,False,2021-11-08 17:37:34,R_d43UZztGZk1NeVz,anonymous,EN,Computer Science,05/2025,Yes,"Computer Science,Economics",,In high school (including summer after graduation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08 19:53:59,2021-11-08 20:01:35,IP Address,100,456,True,2021-11-08 20:01:36,R_bvZqHGcUA2ivTUt,anonymous,EN,History and Science,05/2024,Yes,Social Studies,"My first-year academic advisor,Peer Advising Fellows (PAFs)",In college,,,,,,,,,,,,,,3,6,7,3,7,"To inquire about research opportunities,To inquire about advice for my concentration",4,4,4,CS 50: Introduction to Computer Science I,Somewhat agree,Undecided,Other:,I might do a secondary in CS but I'm not sure,,,,,,5,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,Non-academic and non-professional interests,No,7,"Close friends and family,The Harvard Office of Career Services","Close friends and family,Fellow students,The Harvard Office of Career Services",Woman,,No,Straight/Heterosexual,White,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-10-25 21:20:30,2021-10-25 21:21:21,IP Address,24,51,False,2021-11-08 20:21:24,R_2zutJCmJKb11XAx,anonymous,EN,Economics,2025,Yes,"Economics,Government","My first-year academic advisor,Department faculty,Department-specific advising programs",In college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08 20:48:21,2021-11-08 20:55:47,IP Address,100,446,True,2021-11-08 20:55:48,R_1ISFcRKt7Rm86Ia,anonymous,EN,Computer Science,05/2025,Yes,"Computer Science,Economics,Electrical Engineering",,In high school (including summer after graduation),,2,1,1,2,1,1,1,1,1,1,6,7,4,7,7,4,7,To inquire about advice for my concentration,1,1,1,CS 50: Introduction to Computer Science I,Strongly disagree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS",Graduate school doesn't fit into my career path,I am unsure or undecided,,,6,6,4,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,7,7,4,6,Non-academic and non-professional interests,No,6,"Fellow students,Professional networks","Fellow students,Professional networks",Man,,No,Straight/Heterosexual,"White,Other","I am not white, but there I am not any of the other categories","Yes, of Hispanic or Latinx origin",Yes,Yes,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-10-26 08:19:31,2021-10-26 08:21:28,IP Address,24,116,False,2021-11-09 07:21:29,R_RDBBuVgVBlh2zfz,anonymous,EN,Computer Science,2024,Yes,"Astrophysics,Electrical Engineering,History,Mathematics,Physics,Slavic Languages and Literatures",,In college,,3,3,1,1,2,3,3,1,1,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 08:24:42,2021-10-26 08:26:10,IP Address,24,88,False,2021-11-09 07:26:11,R_1eDZFsQBlt4v9r4,anonymous,EN,Computer Science,05/2025,Yes,"Applied Mathematics,Biomedical Engineering,Computer Science","My first-year academic advisor,Peer Advising Fellows (PAFs)",In high school (including summer after graduation),,5,5,3,5,5,5,5,4,6,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 08:52:13,2021-10-26 08:54:56,IP Address,24,162,False,2021-11-09 07:54:56,R_dnk0hcgRT3IEKm5,anonymous,EN,Computer Science,05/2025,Yes,"Computer Science,Economics,Government","My first-year academic advisor,Department faculty",In high school (including summer after graduation),,5,4,4,3,3,4,5,5,6,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 10:40:08,2021-10-26 10:42:10,IP Address,24,121,False,2021-11-09 09:42:12,R_pN2cINkShQnUF1v,anonymous,EN,Computer Science,05/2023,Yes,Biomedical Engineering,,I have never been taught programming or computer science in an academic or extracurricular program,,5,3,2,2,4,3,2,5,1,4,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25 12:41:18,2021-10-26 10:59:48,IP Address,24,80310,False,2021-11-09 09:59:49,R_1JDBBEjLMomT5Sc,anonymous,EN,Molecular and Cellular Biology,05/2022,Yes,"Biomedical Engineering,Computer Science,Engineering Sciences,Government,History and Science,Molecular and Cellular Biology",Department-specific advising programs,In middle school or earlier (including summer after graduation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 11:06:35,2021-10-26 11:07:47,IP Address,24,72,False,2021-11-09 10:07:48,R_T7se1cWqQjXbIMF,anonymous,EN,Applied Mathematics,05/2025,Yes,"Applied Mathematics,Computer Science,Economics,Mathematics,Philosophy,Sociology",My first-year academic advisor,In high school (including summer after graduation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09 10:20:06,2021-11-09 10:25:40,IP Address,100,334,True,2021-11-09 10:25:41,R_1ptjFzu8axxtJAX,anonymous,EN,Molecular and Cellular Biology,05/2025,Yes,"Computer Science,Molecular and Cellular Biology",My first-year academic advisor,In high school (including summer after graduation),,,,,,,,,,,,,,1,6,6,4,7,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about advice for my concentration",7,4,4,CS 50: Introduction to Computer Science I,Agree,Yes,,,,,,,,6,6,5,6,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Academic interests,Non-academic and non-professional interests",Yes,8,"Fellow students,Professional networks","Fellow students,Professional networks",Woman,,No,Queer,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-10-26 11:48:42,2021-10-26 11:51:58,IP Address,53,196,False,2021-11-09 10:51:59,R_eeUW07OoG4nuIdr,anonymous,EN,Computer Science,05/25,Yes,Computer Science,My first-year academic advisor,In high school (including summer after graduation),,4,1,1,1,4,1,1,1,3,2,2,7,1,1,1,1,1,,4,1,1,CS 50: Introduction to Computer Science I,Disagree,Yes,,,"No, I have not considered applying to graduate studies in CS",,"No, I do not intend to write a senior thesis in the CS department",I am unaware of the processes or steps that must be taken in order to write a senior thesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 11:56:03,2021-10-26 11:56:35,IP Address,11,32,False,2021-11-09 10:56:36,R_1N8u3w14Aozx4XJ,anonymous,EN,Electrical Engineering,05/2025,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09 12:46:07,2021-11-09 12:51:37,IP Address,100,330,True,2021-11-09 12:51:37,R_3Pn67Uc9ozEHQnW,anonymous,EN,Computer Science,05/2024,Yes,"Computer Science,Linguistics","Department heads,Department faculty,Department-specific advising programs",In high school (including summer after graduation),,5,2,2,2,2,2,4,3,4,6,7,5,2,7,7,2,7,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",7,7,2,"CS 50: Introduction to Computer Science I,CS 61: Systems Programming and Machine Organization,CS 124: Data Structures and Algorithms,CS 18x, an undergraduate-level artificial intelligence course",Strongly agree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS",Graduate school doesn't fit into my career path,"Yes, I intend to write a senior thesis in the CS department",,,5,3,4,6,2,4,3,1,1,1,1,1,5,1,1,1,1,1,5,6,3,4,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,7,"Close friends and family,Fellow students,Professional networks,Alumni networks","Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Woman,,No,Straight/Heterosexual,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-09 12:59:47,2021-11-09 13:02:09,IP Address,100,142,True,2021-11-09 13:02:10,R_3rGHydLnXoDzfYl,anonymous,EN,Undecided,05/2021,Yes,Classics,"Department faculty,Peer Advising Fellows (PAFs)",In high school (including summer after graduation),,,,,,,,,,,,,,,,,,,,,,,,Agree,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic interests,No,6,Fellow students,"Close friends and family,Fellow students,The Harvard Office of Career Services",Woman,,No,Straight/Heterosexual,Asian,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-10-26 15:01:34,2021-10-26 15:01:54,IP Address,11,20,False,2021-11-09 14:01:55,R_2e3h40TY9Gv3OEJ,anonymous,EN,Undecided,2021,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 18:23:04,2021-10-26 18:25:34,IP Address,53,150,False,2021-11-09 17:25:37,R_cG7lcBgJobeDIJj,anonymous,EN,Economics,05/2025,No,Economics,,In high school (including summer after graduation),,,,,,,,,,,,,,5,7,6,4,6,"To inquire about career opportunities,To inquire about advice for my concentration",3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 22:07:54,2021-10-26 22:08:59,IP Address,24,65,False,2021-11-09 21:09:01,R_2rZ3ZKFCjXuaT3V,anonymous,EN,Molecular and Cellular Biology,05/2022,No,"Biomedical Engineering,Earth and Planetary Sciences",,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 08:22:01,2021-10-27 08:48:43,IP Address,24,88002,False,2021-11-10 07:48:44,R_1nZv9aaC4d4bKsg,anonymous,EN,Computer Science,06/2025,Yes,"Biomedical Engineering,Computer Science,Economics,Engineering Sciences",,In high school (including summer after graduation),,4,3,3,3,4,4,3,4,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 12:33:01,2021-10-27 12:33:42,IP Address,13,41,False,2021-11-10 11:33:44,R_pzsuiZlccN9Sr17,anonymous,EN,Economics,05/2020,Yes,"Computer Science,Economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10 13:29:19,2021-11-10 13:33:03,IP Address,100,224,True,2021-11-10 13:33:04,R_3HTeXYPwq4MEtK8,anonymous,EN,Applied Mathematics,05/2025,Yes,"Applied Mathematics,Mathematics",,In high school (including summer after graduation),,,,,,,,,,,,,,4,7,7,7,7,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",7,7,7,CS 50: Introduction to Computer Science I,Strongly agree,Yes,,,,,,,,6,5,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,5,"Professional networks,Alumni networks,The Harvard Office of Career Services","Professional networks,Alumni networks,The Harvard Office of Career Services",Man,,No,Straight/Heterosexual,"Asian,White",,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
2021-11-10 14:08:41,2021-11-10 14:12:59,IP Address,100,258,True,2021-11-10 14:12:59,R_2w69G9rpr9VZYG0,anonymous,EN,Chemistry,2025,Yes,"Chemistry,Chemistry and Physics,Electrical Engineering,Mechanical Engineering,Sociology","My first-year academic advisor,Department heads,Department faculty",In college,,,,,,,,,,,,,,1,4,6,5,7,To inquire about advice for my concentration,5,5,4,CS 50: Introduction to Computer Science I,Somewhat agree,Undecided,"I am not required to take any additional CS courses to fulfill my concentration/secondary,CS course material is too difficult",,,,,,,5,5,4,6,5,4,1,1,2,1,1,1,1,1,3,1,2,1,6,5,4,6,Non-academic and non-professional interests,No,7,Alumni networks,"Close friends and family,The Harvard Office of Career Services",Man,,No,Queer,White,,"No, not of Hispanic or Latinx origin",No,No,"No, I have not been diagnosed with a disability or impairment",,,,,,,,
